4.0367 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
214.3924 	DATA 	Keypress: num_0
214.4829 	DATA 	Keypress: num_0
215.2656 	DATA 	Mouse: Left button down, pos=(966,202)
215.2681 	EXP 	New trial (rep=1, index=9): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
215.2816 	EXP 	text: autoDraw = False
215.2816 	EXP 	textbox: autoDraw = False
215.2816 	EXP 	fixation: autoDraw = True
215.5024 	DATA 	Mouse:  Left button up, pos=(966,202)
216.2808 	EXP 	fixation: autoDraw = False
216.2808 	EXP 	polygon: autoDraw = True
218.0660 	DATA 	Keypress: space
218.0788 	EXP 	fixation: autoDraw = False
218.0788 	EXP 	polygon: autoDraw = False
218.4815 	EXP 	text: autoDraw = True
218.4815 	EXP 	textbox: autoDraw = True
222.6925 	DATA 	Keypress: num_2
222.9751 	DATA 	Keypress: num_7
223.2250 	DATA 	Keypress: num_0
224.5185 	DATA 	Mouse: Left button down, pos=(966,202)
224.5257 	EXP 	New trial (rep=1, index=10): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
224.5396 	EXP 	text: autoDraw = False
224.5396 	EXP 	textbox: autoDraw = False
224.5396 	EXP 	fixation: autoDraw = True
224.7438 	DATA 	Mouse:  Left button up, pos=(966,202)
225.5389 	EXP 	polygon: autoDraw = True
225.5557 	EXP 	fixation: autoDraw = False
226.2585 	DATA 	Keypress: space
226.2713 	EXP 	fixation: autoDraw = False
226.2713 	EXP 	polygon: autoDraw = False
226.9708 	EXP 	text: autoDraw = True
226.9708 	EXP 	textbox: autoDraw = True
234.3810 	DATA 	Keypress: num_3
234.8070 	DATA 	Keypress: num_8
234.9306 	DATA 	Keypress: num_0
235.8137 	DATA 	Mouse: Left button down, pos=(966,202)
235.8163 	EXP 	New trial (rep=1, index=11): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
235.8291 	EXP 	text: autoDraw = False
235.8291 	EXP 	textbox: autoDraw = False
235.8291 	EXP 	fixation: autoDraw = True
236.0373 	DATA 	Mouse:  Left button up, pos=(966,202)
236.8284 	EXP 	fixation: autoDraw = False
236.8284 	EXP 	polygon: autoDraw = True
237.6652 	DATA 	Keypress: space
237.6774 	EXP 	fixation: autoDraw = False
237.6774 	EXP 	polygon: autoDraw = False
238.6769 	EXP 	text: autoDraw = True
238.6769 	EXP 	textbox: autoDraw = True
240.2524 	DATA 	Keypress: num_2
242.5567 	DATA 	Keypress: num_6
242.7680 	DATA 	Keypress: num_0
243.5892 	DATA 	Mouse: Left button down, pos=(966,202)
243.5917 	EXP 	New trial (rep=2, index=0): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
243.6054 	EXP 	text: autoDraw = False
243.6054 	EXP 	textbox: autoDraw = False
243.6054 	EXP 	fixation: autoDraw = True
